,A,B,C,D,E,F,G,H,J,K
7.0,9698,9703,9703,9714,10342,10017,9703,9703,10034,10316
16.0,10066,10071,10071,10083,10730,10396,10071,10071,10413,10703
24.0,10391,10397,10397,10409,7908,8161,10397,10397,8161,11050
