,A,B,C,D,E,F,G,H,J,K
5.0,4896256,4954448,4954448,4896256,4291036,4159012,5032592,4979312,4393268,3775991
12.0,5055104,5114880,5114880,5055104,4426801,4295500,5197168,5140928,4537016,3901412
18.0,5195264,5256368,5256368,5195264,4528517,4415532,5342208,5283008,4650756,4011317
