,subjFloor,floorLv,unitNo,price,npsf,nfa
7.0/F低層A,7.0,低層,A,7215684,13692,527
16.0/F中層A,16.0,中層,A,7710010,14630,527
22.0/F高層A,22.0,高層,A,7841760,14880,527
7.0/F低層B,7.0,低層,B,4534475,16489,275
16.0/F中層B,16.0,中層,B,4561700,16588,275
22.0/F高層B,22.0,高層,B,4763825,17323,275
7.0/F低層C,7.0,低層,C,7336656,15096,486
16.0/F中層C,16.0,中層,C,7361928,15148,486
22.0/F高層C,22.0,高層,C,7542720,15520,486
7.0/F低層D,7.0,低層,D,7649869,14461,529
16.0/F中層D,16.0,中層,D,8107454,15326,529
22.0/F高層D,22.0,高層,D,8423796,15924,529
7.0/F低層E,7.0,低層,E,4476773,14873,301
16.0/F中層E,16.0,中層,E,4621554,15354,301
22.0/F高層E,22.0,高層,E,4756101,15801,301
7.0/F低層F,7.0,低層,F,4624112,15836,292
16.0/F中層F,16.0,中層,F,4791720,16410,292
22.0/F高層F,22.0,高層,F,4920784,16852,292
7.0/F低層G,7.0,低層,G,4353860,15890,274
16.0/F中層G,16.0,中層,G,4509766,16459,274
22.0/F高層G,22.0,高層,G,4631696,16904,274
7.0/F低層H,7.0,低層,H,4508483,15709,287
16.0/F中層H,16.0,中層,H,4670925,16275,287
22.0/F高層H,22.0,高層,H,4797492,16716,287
