,1,2,3,4,5,6,7,8
4.0,7888,8028,7845,7903,7855,7855,7847,7855
10.0,8044,8195,8004,8061,8011,8011,7918,8011
16.0,8241,8359,8166,8221,8214,8214,8075,8214
