,A,B,C,D,E,F,G,H,J,K
8.0,9126,9126,9126,9260,9619,9192,9126,9126,9334,9619
18.0,9526,9526,9526,9632,10045,9592,9526,9526,9746,10045
29.0,9961,9961,9961,10055,10505,10008,9961,9961,10192,10505
