,1,10,2,3,4,5,6,7,8,9
6.0,8710,9118,8665,9526,8455,9507,8699,8710,9716,8482
19.0,9167,9677,9119,9907,8904,9963,9160,9167,10225,8930
30.0,9290,10232,9275,10253,9071,10383,9313,9283,10313,9146
