,1,2,3,4,5,6,7,8
10.0,4604160,4732386,4365954,4791424,4938208,4610430,4716030,4788608
20.0,4782272,4828852,4884372,5024096,5136032,4916340,4840440,4745312
30.0,4871680,4985002,5113045,4946656,5333856,4665870,4990920,4913920
