,A,B,C,D,E,F,G,H
7.0,4771448,4182917,4216760,4577928,4371192,4044309,4116698,4774752
14.0,4920128,4312843,4350576,4720000,4496272,4205384,4242905,4922960
22.0,5039072,4496840,3927344,4888504,4639760,4339929,4416866,5047568
