,1,2,3,4,5,6,7,8
6.0,4256781,4210870,4302471,4360524,4301481,4216042,4465454,4492383
15.0,4429770,4354824,4468723,5005329,4439604,4358272,4619097,4644045
24.0,4551354,4482400,4606021,5167134,4694394,4472918,4751258,4812129
