,A,B,C,D,E,F,G,H
8.0,9730,9874,10379,9697,10235,9874,9915,10172
19.0,10102,10375,10612,10682,10019,10375,10303,11089
30.0,10550,11798,11185,10714,10690,10242,9953,11334
