,subjFloor,floorLv,unitNo,price,npsf,nfa
9.0/F低層A,9.0,低層,A,5443614,13023,418
18.0/F中層A,18.0,中層,A,5568178,13321,418
26.0/F高層A,26.0,高層,A,5594930,13385,418
9.0/F低層B,9.0,低層,B,5410300,13100,413
18.0/F中層B,18.0,中層,B,5609779,13583,413
26.0/F高層B,26.0,高層,B,5849732,14164,413
9.0/F低層C,9.0,低層,C,4339830,13151,330
18.0/F中層C,18.0,中層,C,4399230,13331,330
26.0/F高層C,26.0,高層,C,4637490,14053,330
9.0/F低層D,9.0,低層,D,4644728,12353,376
18.0/F中層D,18.0,中層,D,5148944,13694,376
26.0/F高層D,26.0,高層,D,5085024,13524,376
9.0/F低層E,9.0,低層,E,4356618,13242,329
18.0/F中層E,18.0,中層,E,4742535,14415,329
26.0/F高層E,26.0,高層,E,4803400,14600,329
9.0/F低層F,9.0,低層,F,4360620,13214,330
18.0/F中層F,18.0,中層,F,4529910,13727,330
26.0/F高層F,26.0,高層,F,4683030,14191,330
9.0/F低層G,9.0,低層,G,4507412,11956,377
18.0/F中層G,18.0,中層,G,4792424,12712,377
26.0/F高層G,26.0,高層,G,4927390,13070,377
9.0/F低層H,9.0,低層,H,4651284,13926,334
18.0/F中層H,18.0,中層,H,4591832,13748,334
26.0/F高層H,26.0,高層,H,4735118,14177,334
