,A,B,C,D,E,F,G,H,J,K
7.0,7664624,7384016,7049536,7384016,5541367,6179228,6573568,7484064,6186004,5625412
18.0,8060080,7478144,7339616,7478144,5861600,6569816,7346720,7610160,6572720,5976246
28.0,7857024,7857024,7722048,7857024,6151232,6642416,7720272,7971872,6602244,6261999
