,1,10,2,3,4,5,6,7,8,9
6.0,12821,12748,12868,12437,13217,12637,12830,12814,12517,12826
18.0,13155,13387,13149,13189,13780,13474,13051,13148,13284,13505
30.0,13627,14060,13073,13870,14416,14119,13834,13598,13979,14162
