,1,2,3,4,5,6,7,8
7.0,12094,12948,13097,12109,13491,12929,12865,11549
20.0,12400,12109,14373,12003,14333,12691,12222,11909
33.0,12788,12968,12926,12926,13331,13422,12926,12750
