,A,B,C,D,E,F,G,H
7.0,7874664,7360728,6901728,7675848,9148125,9363480,9233484,9855580
16.0,7395408,7288920,7288920,8117712,10135825,10124616,9816268,10392865
24.0,8872848,7617360,7617360,8474760,10162600,10712424,10215676,10654070
