,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
9.0/F低層A,9.0,低層,A,16149680,24104,670,360,3,HSKW
18.0/F中層A,18.0,中層,A,21369842,24791,862,358,3,HSKW
27.0/F高層A,27.0,高層,A,22325800,25900,862,360,3,HSKW
9.0/F低層B,9.0,低層,B,19971575,23635,845,362,3,HSKW
18.0/F中層B,18.0,中層,B,28108365,26643,1055,361,3,HSKW
27.0/F高層B,27.0,高層,B,32597390,30898,1055,361,3,HSKW
9.0/F低層C,9.0,低層,C,27899846,26546,1051,369,3,HSKW
18.0/F中層C,18.0,中層,C,33751580,27485,1228,375,3,HSKW
27.0/F高層C,27.0,高層,C,35846548,29191,1228,361,3,HSKW
9.0/F低層D,9.0,低層,D,11773350,22950,513,364,3,HSKW
18.0/F中層D,18.0,中層,D,25518564,25092,1017,364,3,HSKW
27.0/F高層D,27.0,高層,D,32034483,31499,1017,321,4,HSKW
9.0/F低層E,9.0,低層,E,15660645,21903,715,399,3,HSKW
18.0/F中層E,18.0,中層,E,16093935,22509,715,337,3,HSKW
27.0/F高層E,27.0,高層,E,16799640,23496,715,386,4,HSKW
