,1,10,11,12,13,14,15,2,3,4,5,6,7,8,9
5.0,527,411,418,523,411,628,523,527,523,418,418,523,523,411,211
13.0,527,411,418,523,411,622,523,527,523,418,418,523,523,411,211
21.0,527,411,418,523,411,622,523,527,523,418,418,523,523,411,211
