,A,B,C,D,E,F,G,H,J,K
7.0,7611344,7440256,7478144,7440256,5446978,5829780,7440256,7440256,6021928,5446978
18.0,8021008,7827424,7282192,7827424,5473700,6118728,7827424,7827424,6335560,5473700
29.0,8317008,7682976,7586480,7682976,5708595,6415420,7682976,7682976,6649676,5708595
