,subjFloor,floorLv,unitNo,price,npsf,nfa
8.0/F低層A,8.0,低層,A,20059326,22743,882
18.0/F中層A,18.0,中層,A,21638988,24534,882
27.0/F高層A,27.0,高層,A,33152328,27906,1188
8.0/F低層A-D,8.0,低層,A-D,,,
18.0/F中層A-D,18.0,中層,A-D,,,
27.0/F高層A-D,27.0,高層,A-D,,,
8.0/F低層AB,8.0,低層,AB,,,
18.0/F中層AB,18.0,中層,AB,,,
27.0/F高層AB,27.0,高層,AB,,,
8.0/F低層B,8.0,低層,B,13475700,24955,540
18.0/F中層B,18.0,中層,B,25812780,29980,861
27.0/F高層B,27.0,高層,B,38911300,33116,1175
8.0/F低層C,8.0,低層,C,22705942,26341,862
18.0/F中層C,18.0,中層,C,22953336,26628,862
27.0/F高層C,27.0,高層,C,25372200,25890,980
8.0/F低層CD,8.0,低層,CD,,,
18.0/F中層CD,18.0,中層,CD,,,
27.0/F高層CD,27.0,高層,CD,,,
8.0/F低層D,8.0,低層,D,16406865,23607,695
18.0/F中層D,18.0,中層,D,16566020,23836,695
27.0/F高層D,27.0,高層,D,24879055,25105,991
8.0/F低層E,8.0,低層,E,11346575,23395,485
18.0/F中層E,18.0,中層,E,11824785,24381,485
27.0/F高層E,27.0,高層,E,11926635,24591,485
8.0/F低層F,8.0,低層,F,16175500,23375,692
18.0/F中層F,18.0,中層,F,16673048,24094,692
27.0/F高層F,27.0,高層,F,16345732,23621,692
