,A,B,C,D,E,F,G,H
7.0,17869,17108,18065,17846,17225,17668,17831,16446
14.0,18506,18060,18129,17992,18056,18663,18498,16517
20.0,18762,18493,18701,18529,18620,19267,19170,17415
