,subjFloor,floorLv,unitNo,price,npsf,nfa
5.0/F低層A,5.0,低層,A,7242445,14063,515
12.0/F中層A,12.0,中層,A,8195195,15913,515
20.0/F高層A,20.0,高層,A,8459390,16426,515
5.0/F低層B,5.0,低層,B,7193005,13967,515
12.0/F中層B,12.0,中層,B,8306435,16129,515
20.0/F高層B,20.0,高層,B,8585050,16670,515
5.0/F低層C,5.0,低層,C,6931500,13863,500
12.0/F中層C,12.0,中層,C,8181000,16362,500
20.0/F高層C,20.0,高層,C,8456000,16912,500
