,A,B,C,D,E,F,G,H
7.0,5336845,5363130,5336358,5207045,5508830,5382045,5339559,5581695
14.0,5414725,5640162,5428605,5392895,5713265,5382045,5588655,5995580
20.0,5658985,5552280,5660532,5543935,5859585,5517651,5744049,5922420
