,A,B,C,D,E,F,G,H,J,K
7.0,7098672,7121760,7266800,6988560,5127176,5840912,7098672,7098672,5814292,5136658
18.0,7433744,7505968,7674096,7420128,5399999,6189876,7433744,7433744,6152124,5434048
28.0,7814992,7846960,8034032,7757568,5665926,6526256,7814992,7814992,6402836,5695665
