,1,2,3,4,5,6,7,8
6.0,6521880,7027650,7027650,6521880,6521880,7027650,6995700,6521880
13.0,6762489,7287750,7287750,6762489,6762489,7287750,7287750,6762489
20.0,5708757,5495215,5495215,5539285,8698525,5617377,6254689,5583970
