,A,B,C,D,E,F,G,H,J,K
7.0,6915744,6915744,7148992,7382240,5221134,6122116,6971984,6787280,5844300,5219841
18.0,7270352,7270352,7330144,7578784,5402154,6396060,7250816,7140704,6173904,5516800
28.0,7598320,7598320,7575232,7973056,5641359,6673876,7562800,7455648,6314748,6320184
