,subjFloor,floorLv,unitNo,price,npsf,nfa
5.0/F低層A,5.0,低層,A,3203023,13987,229
12.0/F中層A,12.0,中層,A,3773190,13011,290
18.0/F高層A,18.0,高層,A,3879910,13379,290
5.0/F低層A-C,5.0,低層,A-C,,,
12.0/F中層A-C,12.0,中層,A-C,,,
18.0/F高層A-C,18.0,高層,A-C,,,
5.0/F低層B,5.0,低層,B,3271311,13803,237
12.0/F中層B,12.0,中層,B,5415938,15653,346
18.0/F高層B,18.0,高層,B,5564026,16081,346
5.0/F低層C,5.0,低層,C,3271311,13803,237
12.0/F中層C,12.0,中層,C,3703167,13273,279
18.0/F高層C,18.0,高層,C,3808071,13649,279
5.0/F低層D,5.0,低層,D,3203023,13987,229
12.0/F中層D,12.0,中層,D,3312485,14465,229
18.0/F高層D,18.0,高層,D,3406375,14875,229
