,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
5.0/F低層A,5.0,低層,A,7089810,14469,490,333,4,HSW
12.0/F中層A,12.0,中層,A,7279680,15166,480,335,4,HSW
20.0/F高層A,20.0,高層,A,6518590,15899,410,356,5,HSW
5.0/F低層B,5.0,低層,B,7089810,14469,490,333,4,HSW
12.0/F中層B,12.0,中層,B,7436240,15176,490,335,4,HSW
20.0/F高層B,20.0,高層,B,8000230,16327,490,314,4,HSW
5.0/F低層C,5.0,低層,C,6846280,13972,490,379,3,HSW
12.0/F中層C,12.0,中層,C,7010400,14605,480,373,3,HSW
20.0/F高層C,20.0,高層,C,6462830,15763,410,338,3,HSW
5.0/F低層D,5.0,低層,D,7172620,14638,490,373,4,HSW
12.0/F中層D,12.0,中層,D,7368000,15350,480,378,4,HSW
20.0/F高層D,20.0,高層,D,5199630,16773,310,65,1,HSW
