,subjFloor,floorLv,unitNo,price,npsf,nfa
3.0/F低層10,3.0,低層,10,5832595,11195,521
8.0/F中層10,8.0,中層,10,5868023,11263,521
12.0/F高層10,12.0,高層,10,6020155,11555,521
3.0/F低層12,3.0,低層,12,5839248,11472,509
8.0/F中層12,8.0,中層,12,6031650,11850,509
12.0/F高層12,12.0,高層,12,6189949,12161,509
3.0/F低層38,3.0,低層,38,6120920,11771,520
8.0/F中層38,8.0,中層,38,6176560,11878,520
12.0/F高層38,12.0,高層,38,6338280,12189,520
3.0/F低層5,3.0,低層,5,5700420,11516,495
8.0/F中層5,8.0,中層,5,5891985,11903,495
12.0/F高層5,12.0,高層,5,6048900,12220,495
3.0/F低層6,3.0,低層,6,5664780,11444,495
8.0/F中層6,8.0,中層,6,5851890,11822,495
12.0/F高層6,12.0,高層,6,6004845,12131,495
3.0/F低層7,3.0,低層,7,6124040,11777,520
8.0/F中層7,8.0,中層,7,6217120,11956,520
12.0/F高層7,12.0,高層,7,6378320,12266,520
3.0/F低層8,3.0,低層,8,6120920,11771,520
8.0/F中層8,8.0,中層,8,6176560,11878,520
12.0/F高層8,12.0,高層,8,6338280,12189,520
3.0/F低層9,3.0,低層,9,6133733,11773,521
8.0/F中層9,8.0,中層,9,6189480,11880,521
12.0/F高層9,12.0,高層,9,6352032,12192,521
3.0/F低層whole floor,3.0,低層,whole floor,5332284,10476,509
8.0/F中層whole floor,8.0,中層,whole floor,6055920,11646,520
12.0/F高層whole floor,12.0,高層,whole floor,6220760,11963,520
