,subjFloor,floorLv,unitNo,price,npsf,nfa
3.0/F低層A,3.0,低層,A,6451320,17436,370
8.0/F中層A,8.0,中層,A,6662590,18007,370
12.0/F高層A,12.0,高層,A,6830940,18462,370
3.0/F低層A & B,3.0,低層,A & B,11401520,15002,760
8.0/F中層A & B,8.0,中層,A & B,11773920,15492,760
12.0/F高層A & B,12.0,高層,A & B,12071080,15883,760
3.0/F低層AB,3.0,低層,AB,11401520,15002,760
8.0/F中層AB,8.0,中層,AB,11773920,15492,760
12.0/F高層AB,12.0,高層,AB,12071080,15883,760
3.0/F低層B,3.0,低層,B,6723600,17240,390
8.0/F中層B,8.0,中層,B,6943560,17804,390
12.0/F高層B,12.0,高層,B,7118670,18253,390
