,A,B,C,D,E,F,G
5.0,6587490,6914952,6165920,6959757,6971328,9422019,7007128
12.0,7070450,7235712,6597392,7282947,7481844,7274279,7376432
19.0,7136115,7556868,6890024,7606137,7608000,7638760,7736624
