,A,B,C,D,E,F,G,H
5.0,17588,17621,17667,17433,17588,18428,17378,17121
13.0,18562,19166,19151,18325,18562,19305,18358,17785
21.0,19529,20191,20250,19296,19529,20382,18622,18919
