,subjFloor,floorLv,unitNo,price,npsf,nfa
15.0/F低層A,15.0,低層,A,18935540,21740,871
28.0/F中層A,28.0,中層,A,22076366,25346,871
41.0/F高層A,41.0,高層,A,23882820,27420,871
15.0/F低層B,15.0,低層,B,12919280,23320,554
28.0/F中層B,28.0,中層,B,14447212,26078,554
41.0/F高層B,41.0,高層,B,14703714,26541,554
15.0/F低層C,15.0,低層,C,16491966,21643,762
28.0/F中層C,28.0,中層,C,19012662,24951,762
41.0/F高層C,41.0,高層,C,19454668,25006,778
15.0/F低層D,15.0,低層,D,19679769,24569,801
28.0/F中層D,28.0,中層,D,20558466,25666,801
41.0/F高層D,41.0,高層,D,22031895,27033,815
15.0/F低層E,15.0,低層,E,10299409,22537,457
28.0/F中層E,28.0,中層,E,11429570,25010,457
41.0/F高層E,41.0,高層,E,13030441,28513,457
15.0/F低層F,15.0,低層,F,7995700,21610,370
28.0/F中層F,28.0,中層,F,9213370,24901,370
41.0/F高層F,41.0,高層,F,9828680,26564,370
15.0/F低層G,15.0,低層,G,12828382,23282,551
28.0/F中層G,28.0,中層,G,12349012,22412,551
41.0/F高層G,41.0,高層,G,14512789,26339,551
