,subjFloor,floorLv,unitNo,price,npsf,nfa
4.0/F低層whole floor,4.0,低層,whole floor,4454352,13748,324
4.0/F中層whole floor,4.0,中層,whole floor,4454352,13748,324
5.0/F高層whole floor,5.0,高層,whole floor,4483188,13837,324
