,A,B,C,D,E,F,G,H
7.0,8887944,6550027,6269307,6962758,7088796,6170098,5769115,8820600
16.0,9433528,6810650,6761524,7394354,7100390,6150639,6115549,9359352
25.0,9936168,7129969,7136349,7792290,7551060,6536948,6458474,9863456
