,1,10,2,3,4,5,6,7,8,9
7.0,13081,12110,11625,12765,12110,12110,13125,11533,14114,11605
18.0,13105,12452,11969,13605,12452,12452,13564,11852,14556,11615
30.0,13707,12758,12290,14051,12758,12758,14010,12132,15009,12079
