,subjFloor,floorLv,unitNo,price,npsf,nfa
11.0/F低層A,11.0,低層,A,8212836,12954,634
26.0/F中層A,26.0,中層,A,8976172,14158,634
40.0/F高層A,40.0,高層,A,9618414,15171,634
11.0/F低層B,11.0,低層,B,6899130,14679,470
26.0/F中層B,26.0,中層,B,7433050,15815,470
40.0/F高層B,40.0,高層,B,7547260,16058,470
11.0/F低層C,11.0,低層,C,6820170,14511,470
26.0/F中層C,26.0,中層,C,7237060,15398,470
40.0/F高層C,40.0,高層,C,7892710,16793,470
11.0/F低層D,11.0,低層,D,8270092,13148,629
26.0/F中層D,26.0,中層,D,8680200,13800,629
40.0/F高層D,40.0,高層,D,9585331,15239,629
11.0/F低層E,11.0,低層,E,8580818,13642,629
26.0/F中層E,26.0,中層,E,9238123,14687,629
40.0/F高層E,40.0,高層,E,9628732,15308,629
11.0/F低層F,11.0,低層,F,6498220,13826,470
26.0/F中層F,26.0,中層,F,7017570,14931,470
40.0/F高層F,40.0,高層,F,7167500,15250,470
11.0/F低層G,11.0,低層,G,6908530,14699,470
26.0/F中層G,26.0,中層,G,7233300,15390,470
40.0/F高層G,40.0,高層,G,7449030,15849,470
11.0/F低層H,11.0,低層,H,8390990,13235,634
26.0/F中層H,26.0,中層,H,8964760,14140,634
40.0/F高層H,40.0,高層,H,9251962,14593,634
