,11,13,14,16,4,6,7,8,9
8.0,6668,6693,6890,6890,6682,6890,6922,6876,6841
15.0,6793,6852,7024,7024,6834,7024,7060,7012,6972
22.0,6907,6989,7163,7163,6970,7163,7201,7151,7110
