,A,B,C,D,E,F,G,H,J,K
8.0,9392,9677,9270,9461,9761,9777,9261,9325,9777,9906
20.0,9672,10054,9608,9798,9853,10066,9571,9804,10066,10201
33.0,9901,10436,10149,10171,10012,10076,10149,10114,10076,10330
