,1,10,11,12,13,14,15,16,2,3,4,5,6,7,8,9
7.0,546,606,606,645,546,438,438,546,606,606,541,541,438,438,541,649
20.0,645,602,606,541,541,435,435,541,602,602,541,541,435,435,541,645
32.0,640,598,598,538,538,433,433,538,602,602,538,541,433,433,541,640
