,10,12,13,16,18,2,3,5,6
14.0,6957,,6931,6931,6869,6931,,6759,6797
22.0,7118,,7062,7062,7001,7062,,6886,6926
29.0,7254,,7172,7172,7113,7172,,6995,7036
