,A,B,C,D,E,F,G,H
11.0,14945,13014,13544,16234,16407,14062,13415,14626
24.0,15343,13480,13805,16607,16834,14179,14022,15351
36.0,15351,13899,14446,17140,16933,14608,14065,15845
