,A,B,C,D,E,F,G,H,J,K
7.0,6104439,5253336,5164764,6120987,6174940,4380684,5279956,5140080,4802469,6032160
21.0,6513411,5484688,5452260,6369798,6531890,5380173,5516632,5398536,4992911,6488820
34.0,6752766,5577132,5563096,6660570,6790900,5436634,5629404,5548576,5149620,6639270
