,A,B,C,D,E,F,G,H
11.0,14057,14223,14481,13591,14584,15326,14979,14507
26.0,14389,14814,14928,14218,14909,16158,15444,14916
40.0,14630,15414,15279,14799,15128,16804,15929,15128
