,A,B,C,D,E,F,G,H
10.0,9602681,8807309,6265728,6718095,6106755,8115584,9460452,6789458
24.0,10107273,9133908,6930840,6883334,6463370,8670080,9175794,7061518
39.0,9489282,9455754,7151508,7190776,7114137,8852480,9414144,7338930
