,10,18,2,20,21,22,28,31,32,33
9.0,2368314,1885760,2393765,2368314,3975808,2393765,2368314,2368314,2203237,1894050
14.0,1865405,1911675,2428555,1865405,3131926,1885760,1865405,1865405,1865405,1922232
19.0,1892278,1938655,2463345,1892278,3177296,1913095,1892278,1892278,1892278,1950048
