,A,B,C,D,E,F,G,H
6.0,13048860,12213054,6009630,5590104,5795760,5873880,5942040,5860075
13.0,13493920,11869149,6246570,5919888,5948590,6060810,6125496,6329700
21.0,13855204,12668643,6152190,6156072,6091500,6146060,6334848,6461000
