,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
11.0/F低層A,11.0,低層,A,16845696,18801,896,379,4,NTKO
26.0/F中層A,26.0,中層,A,17905664,19984,896,359,4,NTKO
38.0/F高層A,38.0,高層,A,24402195,18699,1305,235,5,NTKO
11.0/F低層B,11.0,低層,B,16427576,18904,869,314,4,NTKO
26.0/F中層B,26.0,中層,B,17609416,20264,869,324,4,NTKO
38.0/F高層B,38.0,高層,B,18300271,21059,869,349,5,NTKO
11.0/F低層C,11.0,低層,C,12903576,18123,712,343,3,NTKO
26.0/F中層C,26.0,中層,C,13481008,18934,712,346,3,NTKO
38.0/F高層C,38.0,高層,C,18387324,18917,972,350,5,NTKO
11.0/F低層D,11.0,低層,D,9255822,17333,534,347,4,NTKO
26.0/F中層D,26.0,中層,D,9614136,18004,534,404,4,NTKO
38.0/F高層D,38.0,高層,D,10032792,18788,534,385,4,NTKO
11.0/F低層E,11.0,低層,E,12116029,19637,617,331,3,NTKO
26.0/F中層E,26.0,中層,E,12797814,20742,617,354,3,NTKO
38.0/F高層E,38.0,高層,E,12178346,19738,617,327,3,NTKO
