,1,12,17,19,22,23,24,4,6
10.0,4021074,4755940,4034409,4120896,4058412,4034409,4034409,4755940,4192524
20.0,4136517,4891180,4149852,4235577,4164330,3294888,4149852,4891180,4309110
30.0,4251960,4002320,3394329,3394329,4280535,3394329,3394329,4002320,3394329
