,A,B,C,D,E,F,G,H,J,K
9.0,6087686,6504958,5638773,6240800,7000664,6994834,5932935,5743506,5878995,6772128
20.0,6298732,6717468,5758160,6504958,7234447,7228034,6132885,5744799,6070575,7018154
32.0,6515608,6943428,5950817,6758894,7474060,7469396,6314235,5937025,6274245,7275257
