,1,10,2,3,4,5,6,8,9
7.0,5002074,6397038,5790165,5002074,6397038,6397038,5002074,5002074,6397038
18.0,5162073,6602018,5988180,5162073,6602018,6602018,5162073,5162073,6602018
30.0,5336909,6825280,6197805,5336909,6825280,6825280,5336909,5336909,6825280
