,1,10,11,12,13,14,15,16,2,3,4,5,6,7,8,9
7.0,8249,8442,8324,8509,8157,10177,10270,8351,8467,8678,8472,8538,10177,10177,8249,9692
19.0,8499,8820,8559,8733,8354,10546,10631,8480,8693,8885,8801,8772,10546,10546,8602,9429
31.0,8918,9132,8276,9136,9207,9643,10904,8889,9100,9194,9223,9187,9643,9630,8928,8918
