,A,B,C,D,E,F,G,H
10.0,15761,16053,15858,16183,15478,15679,15976,15810
27.0,16611,16944,16001,16139,16602,16848,16611,16449
43.0,16906,17460,16357,16739,16170,16493,16543,16567
