,A,B,C,D,E,F,G,H,J,K
7.0,10327,9819,9973,10017,10077,9800,10042,10042,10287,10029
20.0,9534,10388,9848,9904,10519,10120,10220,9848,10683,9930
33.0,9814,10828,10497,10555,10898,10411,10334,10334,11271,10382
