,A,B,C,D,E,F,G,H
9.0,8489503,6698100,6458515,8214878,8639766,6681168,6603267,8190588
24.0,8676701,6844783,6867420,8228758,8182944,6933156,6899673,8221124
38.0,8669331,7172626,7152276,8262070,8533494,7461036,7181608,8364782
