,A,B,C,D,E,F,G,H,J,K
7.0,4238023,4663824,5439888,5407920,4595580,4256125,5725232,5516256,5506192,5489024
20.0,4408268,4868072,5665440,5538752,4774660,4448351,5109552,5744176,5716944,5670768
33.0,4590581,5082968,5890400,5742400,5142500,4636698,6036624,5960256,6071552,5996368
