,A,B,C,D,E,F,G,H,J,K
8.0,11029,11108,11321,10869,10751,11477,11077,10581,10897,11338
20.0,10826,11420,11621,11273,11706,11075,11231,10861,11252,11969
33.0,11455,11737,12088,11898,12094,11504,11619,11419,11887,11984
