,A,B,C,D,E,F,G,H,J,K
8.0,10540,11096,10440,10664,11096,10514,10540,10588,9630,10365
20.0,10954,11529,10923,11415,11529,11835,11033,11003,9974,10738
33.0,12456,12008,11481,11896,12008,12336,11703,9793,10761,11621
