,A,B,C,D,E,F,G,H,J,K
8.0,10772,10447,9960,10101,10505,10659,10019,9404,10019,9815
20.0,11005,10542,10300,10475,10726,11029,10385,10378,10385,10072
33.0,11066,10590,9945,10489,10793,11093,10431,9957,10431,10275
