,1,10,11,12,13,14,15,16,2,3,4,5,6,7,8,9
7.0,6587490,7164738,7143528,6839580,6532890,5686992,5596326,6587490,6109086,7090200,6543936,5906097,5596326,5610780,6543936,7011147
20.0,7647120,7231224,7312602,6777648,6771697,5824650,5707200,6777648,6286686,7216174,6777648,6777648,5707200,5783325,6777648,7428465
32.0,7757440,7395466,7445698,6862190,6852506,6091877,5843335,6862190,6512436,7420854,6862190,6889094,5843335,4680730,5521987,7686400
