,A,B,C,D,E,F,G,H,J,K
7.0,4420336,4891304,5682016,5682016,4951804,4482831,5792128,5825280,5709840,5658336
20.0,4602218,5127012,5890992,5890992,5161860,4664713,6024784,6155616,5779104,5857248
33.0,4886247,5305608,6262768,6262768,5395632,4820735,6276384,6319600,6204160,6211264
