,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
8.0/F低層11,8.0,低層,11,2540508,6668,381,333,4,NTKO
15.0/F中層11,15.0,中層,11,2588133,6793,381,346,4,NTKO
22.0/F高層11,22.0,高層,11,2631567,6907,381,336,4,NTKO
8.0/F低層13,8.0,低層,13,3279570,6693,490,335,4,NTKO
15.0/F中層13,15.0,中層,13,3357480,6852,490,333,4,NTKO
22.0/F高層13,22.0,高層,13,3424610,6989,490,302,4,NTKO
8.0/F低層14,8.0,低層,14,2625090,6890,381,331,4,NTKO
15.0/F中層14,15.0,中層,14,2676144,7024,381,327,4,NTKO
22.0/F高層14,22.0,高層,14,2729103,7163,381,299,4,NTKO
8.0/F低層16,8.0,低層,16,2625090,6890,381,331,4,NTKO
15.0/F中層16,15.0,中層,16,2676144,7024,381,327,4,NTKO
22.0/F高層16,22.0,高層,16,2729103,7163,381,299,4,NTKO
8.0/F低層4,8.0,低層,4,3274180,6682,490,381,4,NTKO
15.0/F中層4,15.0,中層,4,3348660,6834,490,373,4,NTKO
22.0/F高層4,22.0,高層,4,3415300,6970,490,338,4,NTKO
8.0/F低層6,8.0,低層,6,2625090,6890,381,331,4,NTKO
15.0/F中層6,15.0,中層,6,2676144,7024,381,327,4,NTKO
22.0/F高層6,22.0,高層,6,2729103,7163,381,299,4,NTKO
8.0/F低層7,8.0,低層,7,2637282,6922,381,375,4,NTKO
15.0/F中層7,15.0,中層,7,2689860,7060,381,374,4,NTKO
22.0/F高層7,22.0,高層,7,2743581,7201,381,342,4,NTKO
8.0/F低層8,8.0,低層,8,2619756,6876,381,376,4,NTKO
15.0/F中層8,15.0,中層,8,2671572,7012,381,368,4,NTKO
22.0/F高層8,22.0,高層,8,2724531,7151,381,337,4,NTKO
8.0/F低層9,8.0,低層,9,2606421,6841,381,372,4,NTKO
15.0/F中層9,15.0,中層,9,2656332,6972,381,371,4,NTKO
22.0/F高層9,22.0,高層,9,2708910,7110,381,339,4,NTKO
