,1,10,2,3,4,5,6,7,8
8.0,8435,7879,7709,8602,7804,9067,8602,7709,8602
19.0,8637,8087,7896,8784,8002,9335,8784,7896,8784
29.0,8822,8273,8062,8948,8178,8386,8948,8062,8948
