,subjFloor,floorLv,unitNo,price,npsf,nfa
7.0/F低層A,7.0,低層,A,6874112,15344,448
20.0/F中層A,20.0,中層,A,6983872,15589,448
32.0/F高層A,32.0,高層,A,7077504,15798,448
7.0/F低層B,7.0,低層,B,6350310,17163,370
20.0/F中層B,20.0,中層,B,6537160,17668,370
32.0/F高層B,32.0,高層,B,6724750,18175,370
7.0/F低層C,7.0,低層,C,6332550,17115,370
20.0/F中層C,20.0,中層,C,6565280,17744,370
32.0/F高層C,32.0,高層,C,6679240,18052,370
7.0/F低層D,7.0,低層,D,6742848,15051,448
20.0/F中層D,20.0,中層,D,7140672,15939,448
32.0/F高層D,32.0,高層,D,7236992,16154,448
7.0/F低層E,7.0,低層,E,7198912,16069,448
20.0/F中層E,20.0,中層,E,7315840,16330,448
32.0/F高層E,32.0,高層,E,7422464,16568,448
7.0/F低層F,7.0,低層,F,6364512,17248,369
20.0/F中層F,20.0,中層,F,6611004,17916,369
32.0/F高層F,32.0,高層,F,6759342,18318,369
7.0/F低層G,7.0,低層,G,6315435,17115,369
20.0/F中層G,20.0,中層,G,6687387,18123,369
32.0/F高層G,32.0,高層,G,6664509,18061,369
7.0/F低層H,7.0,低層,H,8163010,14978,545
20.0/F中層H,20.0,中層,H,8507995,15611,545
32.0/F高層H,32.0,高層,H,8261655,15159,545
