,A,B,C,D,E,F,G,H
7.0,6874112,6350310,6332550,6742848,7198912,6364512,6315435,8163010
20.0,6983872,6537160,6565280,7140672,7315840,6611004,6687387,8507995
32.0,7077504,6724750,6679240,7236992,7422464,6759342,6664509,8261655
